,Customer ID,Gender,Region,Age,Product Name,Category,Unit Price,Quantity,Total Price,Shipping Fee,Shipping Status,Order Date,Recency,Frequency,Monetary,RFM_Score,Segment,Order Month,Order Year
927,CUST0259,Male,East,59.0,Monitor,Electronics,300.0,3,900,19.36,Delivered,2023-05-01,48,3,3960,433,Loyal Customers,2023-05,2023
928,CUST0203,Female,East,49.0,Laptop,Electronics,1500.0,5,7500,16.44,In Transit,2023-09-23,91,5,12480,255,At Risk,2023-09,2023
929,CUST0241,Female,West,27.0,Smartphone,Electronics,800.0,4,3200,13.94,In Transit,2023-02-03,178,3,3350,133,Needs Attention,2023-02,2023
930,CUST0004,Female,West,65.0,Smartphone,Electronics,800.0,5,4000,15.8,Returned,2023-12-29,1,5,6500,544,Champions,2023-12,2023
931,CUST0031,Male,West,67.0,Smartphone,Electronics,800.0,3,2400,7.05,In Transit,2023-12-14,21,7,12800,555,Champions,2023-12,2023
932,CUST0144,Male,West,54.0,Mouse,Accessories,30.0,4,120,14.5,Delivered,2023-02-13,34,5,17320,455,Champions,2023-02,2023
933,CUST0031,Female,East,67.0,Mouse,Accessories,30.0,2,60,12.54,Unknown,2023-03-26,21,7,12800,555,Champions,2023-03,2023
934,CUST0218,Male,East,36.0,Smartphone,Electronics,800.0,2,1600,16.62,In Transit,2023-08-03,62,5,9150,355,Loyal Customers,2023-08,2023
935,CUST0234,Male,South,44.0,Laptop,Electronics,1500.0,5,7500,18.67,Returned,2023-09-12,114,2,7700,225,Needs Attention,2023-09,2023
936,CUST0050,Female,West,40.0,Laptop,Electronics,1500.0,1,1500,13.51,Delivered,2023-07-21,167,2,1590,112,Lost,2023-07,2023
937,CUST0140,Male,South,50.0,Mouse,Accessories,30.0,3,90,12.43,Delivered,2023-01-05,224,3,1090,132,Needs Attention,2023-01,2023
938,CUST0044,Male,South,30.0,Smartwatch,Wearables,200.0,4,800,13.9,Returned,2023-06-28,68,9,4550,353,Loyal Customers,2023-06,2023
939,CUST0202,Male,South,56.0,Smartwatch,Wearables,200.0,3,600,19.03,In Transit,2024-01-03,1,4,5090,544,Champions,2024-01,2024
940,CUST0093,Female,North,66.0,Monitor,Electronics,300.0,5,1500,18.92,Delivered,2023-05-03,246,2,1800,122,Lost,2023-05,2023
941,CUST0258,Female,West,39.0,Monitor,Electronics,300.0,1,300,9.04,Delivered,2023-07-23,165,3,6000,134,Needs Attention,2023-07,2023
942,CUST0133,Female,East,47.0,Smartwatch,Wearables,200.0,1,200,12.27,In Transit,2023-12-13,22,7,11100,555,Champions,2023-12,2023
943,CUST0271,Male,South,46.0,Keyboard,Accessories,50.0,5,250,19.63,In Transit,2023-05-22,45,5,2170,452,Loyal Customers,2023-05,2023
944,CUST0121,Female,North,66.0,Keyboard,Accessories,50.0,3,150,10.21,Returned,2023-12-12,23,2,1150,422,New/Promising,2023-12,2023
945,CUST0028,Male,East,50.0,Monitor,Electronics,300.0,4,1200,14.64,In Transit,2023-01-28,58,7,4850,353,Loyal Customers,2023-01,2023
946,CUST0125,Male,East,49.0,Smartwatch,Wearables,200.0,3,600,6.36,Returned,2023-11-28,1,4,8720,545,Champions,2023-11,2023
947,CUST0137,Female,East,19.0,Monitor,Electronics,300.0,3,900,9.79,Delivered,2023-12-02,27,5,8700,455,Champions,2023-12,2023
948,CUST0240,Male,West,39.0,Keyboard,Accessories,50.0,1,50,6.14,Delivered,2023-05-29,14,5,2900,553,Loyal Customers,2023-05,2023
949,CUST0268,Male,East,21.0,Monitor,Electronics,300.0,4,1200,10.03,In Transit,2023-05-16,27,5,3540,453,Loyal Customers,2023-05,2023
950,CUST0066,Female,South,37.0,Headphones,Accessories,100.0,3,300,9.91,In Transit,2023-08-01,1,6,5390,554,Champions,2023-08,2023
951,CUST0068,Male,South,64.0,Mouse,Accessories,30.0,1,30,19.22,In Transit,2023-07-31,102,4,1280,232,Needs Attention,2023-07,2023
952,CUST0221,Male,North,49.0,Keyboard,Accessories,50.0,3,150,10.81,In Transit,2023-07-11,64,3,1110,332,Loyal Customers,2023-07,2023
953,CUST0266,Male,North,29.0,Laptop,Electronics,1500.0,2,3000,16.23,Delivered,2023-01-26,57,3,4350,333,Loyal Customers,2023-01,2023
954,CUST0129,Male,South,49.0,Smartphone,Electronics,800.0,5,4000,15.97,Delivered,2023-11-14,51,5,13460,355,Loyal Customers,2023-11,2023
955,CUST0113,Male,South,38.0,Monitor,Electronics,300.0,5,1500,19.39,Returned,2023-02-26,112,4,7800,245,At Risk,2023-02,2023
956,CUST0240,Male,West,39.0,Smartphone,Electronics,800.0,3,2400,9.92,In Transit,2023-07-26,14,5,2900,553,Loyal Customers,2023-07,2023
957,CUST0003,Male,South,63.0,Smartwatch,Wearables,200.0,4,800,10.23,In Transit,2023-06-07,59,3,4890,323,Needs Attention,2023-06,2023
958,CUST0272,Female,South,52.0,Smartphone,Electronics,800.0,1,800,10.65,Delivered,2023-05-29,109,6,9180,255,At Risk,2023-05,2023
959,CUST0276,Male,South,66.0,Monitor,Electronics,300.0,5,1500,8.06,Delivered,2023-06-11,34,7,9230,455,Champions,2023-06,2023
960,CUST0209,Male,North,63.0,Keyboard,Accessories,50.0,5,250,5.88,Delivered,2023-02-12,326,1,250,111,Lost,2023-02,2023
961,CUST0014,Male,South,20.0,Monitor,Electronics,300.0,1,300,7.32,Returned,2023-12-18,17,1,300,511,New/Promising,2023-12,2023
962,CUST0186,Male,South,55.0,Smartphone,Electronics,800.0,1,800,18.74,Returned,2023-07-17,76,5,3480,353,Loyal Customers,2023-07,2023
963,CUST0198,Male,East,56.0,Laptop,Electronics,1500.0,2,3000,19.05,Returned,2023-05-20,5,4,8500,545,Champions,2023-05,2023
964,CUST0043,Male,North,22.0,Keyboard,Accessories,50.0,4,200,11.99,Delivered,2023-01-04,71,3,520,321,Needs Attention,2023-01,2023
965,CUST0071,Male,East,46.0,Monitor,Electronics,300.0,1,300,6.17,In Transit,2023-12-10,25,6,3520,453,Loyal Customers,2023-12,2023
966,CUST0131,Female,East,67.0,Smartphone,Electronics,800.0,3,2400,7.3,In Transit,2023-11-17,48,8,21180,455,Champions,2023-11,2023
967,CUST0131,Female,North,67.0,Laptop,Electronics,1500.0,4,6000,18.27,Unknown,2023-08-26,48,8,21180,455,Champions,2023-08,2023
968,CUST0232,Female,Unknown,44.0,Laptop,Electronics,1500.0,1,1500,12.37,In Transit,2023-02-10,58,4,9190,345,Loyal Customers,2023-02,2023
969,CUST0109,Male,South,57.0,Smartwatch,Wearables,200.0,3,600,5.88,Delivered,2023-01-10,118,5,6980,244,At Risk,2023-01,2023
970,CUST0189,Male,North,38.0,Keyboard,Accessories,50.0,5,250,12.92,Returned,2023-07-19,169,4,5080,143,At Risk,2023-07,2023
971,CUST0299,Female,South,58.0,Mouse,Accessories,30.0,2,60,9.71,Returned,2023-03-27,1,7,10060,555,Champions,2023-03,2023
972,CUST0270,Male,Unknown,64.0,Smartwatch,Wearables,200.0,5,1000,19.0,Returned,2023-08-20,137,4,2850,243,At Risk,2023-08,2023
973,CUST0031,Male,West,67.0,Mouse,Accessories,30.0,3,90,7.63,Delivered,2023-07-22,21,7,12800,555,Champions,2023-07,2023
974,CUST0240,Male,West,39.0,Mouse,Accessories,30.0,5,150,5.6,Returned,2023-10-10,14,5,2900,553,Loyal Customers,2023-10,2023
975,CUST0176,Male,West,51.0,Keyboard,Accessories,50.0,4,200,19.42,In Transit,2023-05-30,49,5,12400,455,Champions,2023-05,2023
976,CUST0252,Female,East,55.0,Smartwatch,Wearables,200.0,5,1000,13.29,Delivered,2023-10-16,80,3,2100,332,Loyal Customers,2023-10,2023
977,CUST0225,Female,East,49.0,Mouse,Accessories,30.0,3,90,15.46,In Transit,2023-05-04,47,4,1640,442,Loyal Customers,2023-05,2023
978,CUST0238,Male,West,26.0,Mouse,Accessories,30.0,2,60,16.34,Returned,2023-11-02,1,5,1720,552,Loyal Customers,2023-11,2023
979,CUST0276,Female,North,66.0,Headphones,Accessories,100.0,4,400,7.41,Delivered,2023-01-09,34,7,9230,455,Champions,2023-01,2023
980,CUST0255,Female,West,39.0,Monitor,Electronics,300.0,1,300,13.28,Delivered,2023-02-20,49,3,5700,434,Loyal Customers,2023-02,2023
981,CUST0133,Male,East,47.0,Smartphone,Electronics,800.0,4,3200,8.88,In Transit,2023-07-31,22,7,11100,555,Champions,2023-07,2023
982,CUST0097,Male,East,34.0,Smartwatch,Wearables,200.0,3,600,5.87,Returned,2023-06-25,193,2,800,121,Lost,2023-06,2023
983,CUST0239,Male,Unknown,35.0,Headphones,Accessories,100.0,4,400,11.97,In Transit,2023-03-15,47,4,3950,443,Loyal Customers,2023-03,2023
984,CUST0226,Male,West,43.0,Headphones,Accessories,100.0,2,200,15.85,Returned,2023-10-08,88,3,6600,234,Needs Attention,2023-10,2023
985,CUST0068,Female,North,64.0,Keyboard,Accessories,50.0,5,250,13.3,Returned,2023-07-02,102,4,1280,232,Needs Attention,2023-07,2023
986,CUST0149,Female,East,40.0,Monitor,Electronics,300.0,4,1200,17.21,In Transit,2023-07-30,8,5,3850,553,Loyal Customers,2023-07,2023
987,CUST0257,Female,Unknown,54.0,Mouse,Accessories,30.0,2,60,19.03,In Transit,2023-01-11,358,1,60,111,Lost,2023-01,2023
988,CUST0299,Female,North,58.0,Smartwatch,Wearables,200.0,4,800,9.43,Returned,2023-08-03,1,7,10060,555,Champions,2023-08,2023
989,CUST0123,Male,North,52.0,Smartwatch,Wearables,200.0,2,400,5.97,In Transit,2023-09-25,43,2,7900,425,New/Promising,2023-09,2023
990,CUST0231,Female,North,49.0,Laptop,Electronics,1500.0,5,7500,5.11,Returned,2023-11-30,35,2,7600,424,New/Promising,2023-11,2023
991,CUST0217,Male,South,18.0,Mouse,Accessories,30.0,3,90,11.7,Unknown,2023-10-20,76,1,90,311,Needs Attention,2023-10,2023
992,CUST0142,Male,East,32.0,Headphones,Accessories,100.0,5,500,12.38,Returned,2023-01-01,9,7,5150,554,Champions,2023-01,2023
993,CUST0200,Female,North,68.0,Smartphone,Electronics,800.0,4,3200,17.32,Returned,2023-08-05,151,4,16700,245,At Risk,2023-08,2023
994,CUST0079,Male,West,26.0,Smartwatch,Wearables,200.0,2,400,7.14,Returned,2023-01-04,133,3,6500,234,Needs Attention,2023-01,2023
995,CUST0201,Female,South,49.0,Headphones,Accessories,100.0,1,100,17.21,In Transit,2023-01-05,1,8,8460,555,Champions,2023-01,2023
996,CUST0133,Male,East,47.0,Laptop,Electronics,1500.0,1,1500,19.19,Delivered,2023-04-01,22,7,11100,555,Champions,2023-04,2023
997,CUST0055,Female,North,49.0,Mouse,Accessories,30.0,5,150,19.35,Delivered,2023-10-20,40,5,2000,442,Loyal Customers,2023-10,2023
998,CUST0023,Female,South,29.0,Laptop,Electronics,1500.0,5,7500,10.36,Returned,2023-01-07,64,5,10450,345,Loyal Customers,2023-01,2023
999,CUST0040,Male,Unknown,29.0,Smartwatch,Wearables,200.0,1,200,7.53,Delivered,2023-01-30,155,2,450,211,Lost,2023-01,2023
